"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","5","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","updatePassword","updatePassword()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.order.OrderMailServiceTest","","com.swp391.koibe.services.order.OrderMailServiceTest","sendOrderCancelledToUser","sendOrderCancelledToUser()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","8","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","getAllKois","getAllKois()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","6","","com.swp391.koibe.services.user.breeder.BreederServiceTest","","com.swp391.koibe.services.user.breeder.BreederServiceTest","findById","findById()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","6","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","getUserById","getUserById()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","3","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiByAuctionId","getAuctionKoiByAuctionId()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","4","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","deleteProduct","deleteProduct()",""
"passed","Mon Oct 28 11:22:54 GMT 2024","Mon Oct 28 11:22:54 GMT 2024","5","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","getAuctionParticipantById","getAuctionParticipantById()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","14","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","createKoi","createKoi()",""
"passed","Mon Oct 28 11:23:21 GMT 2024","Mon Oct 28 11:23:21 GMT 2024","5","","com.swp391.koibe.utils.DTOConverterTest","","com.swp391.koibe.utils.DTOConverterTest","convertToUserDTO","convertToUserDTO()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.UserControllerTest","","com.swp391.koibe.controllers.UserControllerTest","deposit","deposit()",""
"passed","Mon Oct 28 11:23:12 GMT 2024","Mon Oct 28 11:23:12 GMT 2024","5","","com.swp391.koibe.services.user.member.MemberServiceTest","","com.swp391.koibe.services.user.member.MemberServiceTest","deleteMember","deleteMember()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.OrderDetailControllerTest","","com.swp391.koibe.controllers.OrderDetailControllerTest","getOrderDetail","getOrderDetail()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","4","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","getAllKoisByKeyword","getAllKoisByKeyword()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.AuctionControllerTest","","com.swp391.koibe.controllers.AuctionControllerTest","notifyAllUserUpcomingAuction","notifyAllUserUpcomingAuction()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","5","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","login","login()",""
"passed","Mon Oct 28 11:22:55 GMT 2024","Mon Oct 28 11:22:55 GMT 2024","3","","com.swp391.koibe.services.token.TokenServiceTest","","com.swp391.koibe.services.token.TokenServiceTest","findUserByToken","findUserByToken()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","4","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","updateAuctionKoiStatus","updateAuctionKoiStatus()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","10","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByKeyword","getAuctionByKeyword()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.UserControllerTest","","com.swp391.koibe.controllers.UserControllerTest","getUserById","getUserById()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","6","","com.swp391.koibe.services.user.staff.StaffServiceTest","","com.swp391.koibe.services.user.staff.StaffServiceTest","getAllStaffs","getAllStaffs()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","5","","com.swp391.koibe.services.feedback.FeedbackServiceTest","","com.swp391.koibe.services.feedback.FeedbackServiceTest","deleteFeedback","deleteFeedback()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.OrderDetailControllerTest","","com.swp391.koibe.controllers.OrderDetailControllerTest","createOrderDetail","createOrderDetail()",""
"passed","Mon Oct 28 11:23:06 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","4","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","deleteBidHistory","deleteBidHistory()",""
"passed","Mon Oct 28 11:23:06 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidderHighestBid","getBidderHighestBid()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","6","","com.swp391.koibe.controllers.PaymentControllerTest","","com.swp391.koibe.controllers.PaymentControllerTest","handleVNPayReturn","handleVNPayReturn()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","7","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","existsByName","existsByName()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","5","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","getKoisByKeywordNotAuth","getKoisByKeywordNotAuth()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","36","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","updateKoi","updateKoi()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.AuctionKoiControllerTest","","com.swp391.koibe.controllers.AuctionKoiControllerTest","getAllAuctions","getAllAuctions()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","6","","com.swp391.koibe.services.biddinghistory.BiddingHistoryEmailServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryEmailServiceTest","sendRefundEmail","sendRefundEmail()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.auction.AuctionMailServiceTest","","com.swp391.koibe.services.auction.AuctionMailServiceTest","notifyUsersAboutUpcomingAuctions","notifyUsersAboutUpcomingAuctions()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","6","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","uploadImages","uploadImages()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","35","","com.swp391.koibe.controllers.RoleControllerTest","","com.swp391.koibe.controllers.RoleControllerTest","testDeleteRole_Success","testDeleteRole_Success()",""
"passed","Mon Oct 28 11:23:21 GMT 2024","Mon Oct 28 11:23:21 GMT 2024","5","","com.swp391.koibe.utils.DTOConverterTest","","com.swp391.koibe.utils.DTOConverterTest","convertToAuctionKoiDTO","convertToAuctionKoiDTO()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","7","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","createDepositPayment","createDepositPayment()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:49 GMT 2024","2527","","com.swp391.koibe.controllers.RoleControllerTest","","com.swp391.koibe.controllers.RoleControllerTest","testDeleteRole_NotFound","testDeleteRole_NotFound()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","2","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","updateOrderStatus","updateOrderStatus()",""
"passed","Mon Oct 28 11:23:12 GMT 2024","Mon Oct 28 11:23:12 GMT 2024","5","","com.swp391.koibe.services.user.member.MemberServiceTest","","com.swp391.koibe.services.user.member.MemberServiceTest","createMember","createMember()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","9","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","createFixedPriceAuction","createFixedPriceAuction()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","7","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","processBid","processBid()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","5","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","createOrderPayment","createOrderPayment()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","7","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByStatus","getAuctionByStatus()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.user.staff.StaffServiceTest","","com.swp391.koibe.services.user.staff.StaffServiceTest","createNewStaff","createNewStaff()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","23","","com.swp391.koibe.controllers.AuctionMailControllerTest","","com.swp391.koibe.controllers.AuctionMailControllerTest","sendAuctionClosedEmailToAllUser","sendAuctionClosedEmailToAllUser()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","4","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","forgotPassword","forgotPassword()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.OrderDetailControllerTest","","com.swp391.koibe.controllers.OrderDetailControllerTest","deleteOrderDetail","deleteOrderDetail()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.FeedbackControllerTest","","com.swp391.koibe.controllers.FeedbackControllerTest","getAllFeedbacks","getAllFeedbacks()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","10","","com.swp391.koibe.services.user.staff.StaffServiceTest","","com.swp391.koibe.services.user.staff.StaffServiceTest","findById","findById()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","creatSealedAuction","creatSealedAuction()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","5","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","getKoisByKeyword","getKoisByKeyword()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","4","","com.swp391.koibe.controllers.AuctionControllerTest","","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionHandledByStaff","getAuctionHandledByStaff()",""
"passed","Mon Oct 28 11:23:06 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","placeBid","placeBid()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","findAuctionById","findAuctionById()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","6","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByKeywordAndStatus","getPaymentsByKeywordAndStatus()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.MailControllerTest","","com.swp391.koibe.controllers.MailControllerTest","sendOtp","sendOtp()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","3","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAllAuctionKois","getAllAuctionKois()",""
"passed","Mon Oct 28 11:23:06 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","fixedPrice","fixedPrice()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.MailControllerTest","","com.swp391.koibe.controllers.MailControllerTest","sendForgotPassword","sendForgotPassword()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.AuctionControllerTest","","com.swp391.koibe.controllers.AuctionControllerTest","updateAuction","updateAuction()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.AuctionKoiControllerTest","","com.swp391.koibe.controllers.AuctionKoiControllerTest","getOrdersByKeyword","getOrdersByKeyword()",""
"passed","Mon Oct 28 11:23:12 GMT 2024","Mon Oct 28 11:23:12 GMT 2024","4","","com.swp391.koibe.services.user.member.MemberServiceTest","","com.swp391.koibe.services.user.member.MemberServiceTest","getAllMembers","getAllMembers()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","5","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","getKoiListByStatus","getKoiListByStatus()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","sealed","sealed()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","7","","com.swp391.koibe.controllers.StaffControllerTest","","com.swp391.koibe.controllers.StaffControllerTest","createNewStaff","createNewStaff()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","26","","com.swp391.koibe.controllers.RoleControllerTest","","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_ValidationError","testUpdateRole_ValidationError()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","8","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","testCreateOrderDetail","testCreateOrderDetail()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","5","","com.swp391.koibe.controllers.FeedbackControllerTest","","com.swp391.koibe.controllers.FeedbackControllerTest","createFeedback","createFeedback()",""
"passed","Mon Oct 28 11:22:55 GMT 2024","Mon Oct 28 11:22:55 GMT 2024","4","","com.swp391.koibe.services.token.TokenServiceTest","","com.swp391.koibe.services.token.TokenServiceTest","deleteToken","deleteToken()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","searchUserOrdersByKeyword","searchUserOrdersByKeyword()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.user.breeder.BreederServiceTest","","com.swp391.koibe.services.user.breeder.BreederServiceTest","testGetKoisByBreederID","testGetKoisByBreederID()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","5","","com.swp391.koibe.controllers.KoiImageControllerTest","","com.swp391.koibe.controllers.KoiImageControllerTest","generateFakeKoiImages","generateFakeKoiImages()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","4","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","getOrderDetail","getOrderDetail()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","4","","com.swp391.koibe.services.feedback.FeedbackServiceTest","","com.swp391.koibe.services.feedback.FeedbackServiceTest","getFeedbackByOrderId","getFeedbackByOrderId()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","9","","com.swp391.koibe.services.user.staff.StaffServiceTest","","com.swp391.koibe.services.user.staff.StaffServiceTest","update","update()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","5","","com.swp391.koibe.controllers.OtpControllerTest","","com.swp391.koibe.controllers.OtpControllerTest","verifiedUserNotLogin","verifiedUserNotLogin()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","updateOrderStatus","updateOrderStatus()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","3","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","updateUser","updateUser()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","updateUserBalance","updateUserBalance()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","7","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","findByUserId","findByUserId()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","7","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getBiddingHistoryByAuctionKoiId","getBiddingHistoryByAuctionKoiId()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","3","","com.swp391.koibe.controllers.BreederControllerTest","","com.swp391.koibe.controllers.BreederControllerTest","getKoisByBreederId","getKoisByBreederId()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","3","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getKoiByKeyword","getKoiByKeyword()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.FeedbackControllerTest","","com.swp391.koibe.controllers.FeedbackControllerTest","deleteFeedback","deleteFeedback()",""
"passed","Mon Oct 28 11:22:54 GMT 2024","Mon Oct 28 11:22:54 GMT 2024","4","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","hasJoinedAuction","hasJoinedAuction()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.AuctionKoiControllerTest","","com.swp391.koibe.controllers.AuctionKoiControllerTest","getAuctionKoiByAuctionIdAndKoiId","getAuctionKoiByAuctionIdAndKoiId()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","4","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","descending","descending()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidderLatestBid","getBidderLatestBid()",""
"passed","Mon Oct 28 11:23:12 GMT 2024","Mon Oct 28 11:23:12 GMT 2024","12","","com.swp391.koibe.services.user.member.MemberServiceTest","","com.swp391.koibe.services.user.member.MemberServiceTest","updateMember","updateMember()",""
"passed","Mon Oct 28 11:22:49 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","1472","","com.swp391.koibe.controllers.RoleControllerTest","","com.swp391.koibe.controllers.RoleControllerTest","testGetAllRoles","testGetAllRoles()",""
"passed","Mon Oct 28 11:22:55 GMT 2024","Mon Oct 28 11:22:55 GMT 2024","4","","com.swp391.koibe.services.token.TokenServiceTest","","com.swp391.koibe.services.token.TokenServiceTest","addToken","addToken()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","20","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","getKoiById","getKoiById()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","8","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","testUpdatePaymentStatus","testUpdatePaymentStatus()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","2","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","confirmDelivery","confirmDelivery()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","35","","com.swp391.koibe.services.category.CategoryServiceTest","","com.swp391.koibe.services.category.CategoryServiceTest","delete","delete()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","12","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","getOrdersByStatus","getOrdersByStatus()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","5","","com.swp391.koibe.utils.DateTimeUtilsTest","","com.swp391.koibe.utils.DateTimeUtilsTest","isAuctionActive","isAuctionActive()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.AuctionControllerTest","","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionById","getAuctionById()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.forgotpassword.ForgotPasswordServiceTest","","com.swp391.koibe.services.forgotpassword.ForgotPasswordServiceTest","sendEmailOtp","sendEmailOtp()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","6","","com.swp391.koibe.controllers.KoiImageControllerTest","","com.swp391.koibe.controllers.KoiImageControllerTest","getAllKoiImages","getAllKoiImages()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","2","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","getOrdersByKeyword","getOrdersByKeyword()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","6","","com.swp391.koibe.services.otp.OtpServiceTest","","com.swp391.koibe.services.otp.OtpServiceTest","createOtp","createOtp()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","8","","com.swp391.koibe.services.feedback.FeedbackServiceTest","","com.swp391.koibe.services.feedback.FeedbackServiceTest","getFeedbackById","getFeedbackById()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","9","","com.swp391.koibe.services.category.CategoryServiceTest","","com.swp391.koibe.services.category.CategoryServiceTest","createCategory","createCategory()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.AuctionKoiControllerTest","","com.swp391.koibe.controllers.AuctionKoiControllerTest","revokeKoiInAuction","revokeKoiInAuction()",""
"passed","Mon Oct 28 11:22:54 GMT 2024","Mon Oct 28 11:22:54 GMT 2024","10","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","updateAuctionParticipant","updateAuctionParticipant()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","10","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","handlePaymentReturn","handlePaymentReturn()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","3","","com.swp391.koibe.controllers.OtpControllerTest","","com.swp391.koibe.controllers.OtpControllerTest","sendOtp","sendOtp()",""
"passed","Mon Oct 28 11:23:06 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","ascending","ascending()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","5","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","verifyOtpToVerifyUser","verifyOtpToVerifyUser()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.user.breeder.BreederServiceTest","","com.swp391.koibe.services.user.breeder.BreederServiceTest","getKoisByBreederIdAndStatus","getKoisByBreederIdAndStatus()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.UserControllerTest","","com.swp391.koibe.controllers.UserControllerTest","login","login()",""
